concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,case:concept:name,case:variant,case:variant-index,case:creator
Closed,complete,Value 5,2010-06-18 13:10:49+03:00,Closed,Value 5,Case3590,Variant 201,201,Fluxicon Disco
Assign seriousness,complete,Value 6,2010-05-14 12:55:15+03:00,Assign seriousness,Value 6,Case294,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 6,2010-05-14 13:02:16+03:00,Take in charge ticket,Value 6,Case294,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 6,2010-05-14 13:24:16+03:00,Resolve ticket,Value 6,Case294,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-20 13:00:45+03:00,Closed,Value 5,Case294,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-17 08:15:30+03:00,Assign seriousness,Value 2,Case1853,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-06-01 15:54:31+03:00,Take in charge ticket,Value 2,Case1853,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-06-07 10:32:29+03:00,Resolve ticket,Value 2,Case1853,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-07-07 10:32:55+03:00,Closed,Value 5,Case1853,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-17 08:17:52+03:00,Assign seriousness,Value 2,Case2288,Variant 12,12,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-31 08:30:15+03:00,Take in charge ticket,Value 2,Case2288,Variant 12,12,Fluxicon Disco
Take in charge ticket,complete,Value 15,2010-06-03 14:53:49+03:00,Take in charge ticket,Value 15,Case2288,Variant 12,12,Fluxicon Disco
Resolve ticket,complete,Value 15,2010-06-03 14:53:55+03:00,Resolve ticket,Value 15,Case2288,Variant 12,12,Fluxicon Disco
Closed,complete,Value 5,2010-06-18 14:54:10+03:00,Closed,Value 5,Case2288,Variant 12,12,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-17 09:05:53+03:00,Assign seriousness,Value 2,Case2340,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-17 11:14:18+03:00,Take in charge ticket,Value 16,Case2340,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 6,2010-05-17 15:09:47+03:00,Resolve ticket,Value 6,Case2340,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-23 09:10:35+03:00,Closed,Value 5,Case2340,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-17 09:07:10+03:00,Assign seriousness,Value 2,Case3350,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-17 09:20:20+03:00,Take in charge ticket,Value 16,Case3350,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 16,2010-05-17 09:26:33+03:00,Resolve ticket,Value 16,Case3350,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-23 09:10:35+03:00,Closed,Value 5,Case3350,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 15,2010-05-17 10:00:48+03:00,Assign seriousness,Value 15,Case4345,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-17 13:07:05+03:00,Take in charge ticket,Value 2,Case4345,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-17 13:18:24+03:00,Resolve ticket,Value 2,Case4345,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-18 10:10:19+03:00,Closed,Value 5,Case4345,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 15,2010-05-17 10:24:09+03:00,Assign seriousness,Value 15,Case2412,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 15,2010-05-17 12:50:39+03:00,Take in charge ticket,Value 15,Case2412,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 15,2010-05-17 12:51:09+03:00,Resolve ticket,Value 15,Case2412,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-18 10:30:20+03:00,Closed,Value 5,Case2412,Variant 1,1,Fluxicon Disco
Insert ticket,complete,Value 11,2010-05-17 14:11:52+03:00,Insert ticket,Value 11,Case3615,Variant 7,7,Fluxicon Disco
Assign seriousness,complete,Value 11,2010-05-17 14:12:13+03:00,Assign seriousness,Value 11,Case3615,Variant 7,7,Fluxicon Disco
Take in charge ticket,complete,Value 11,2010-05-17 14:12:58+03:00,Take in charge ticket,Value 11,Case3615,Variant 7,7,Fluxicon Disco
Resolve ticket,complete,Value 11,2010-05-17 14:14:12+03:00,Resolve ticket,Value 11,Case3615,Variant 7,7,Fluxicon Disco
Closed,complete,Value 5,2010-06-18 14:20:40+03:00,Closed,Value 5,Case3615,Variant 7,7,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-17 14:46:02+03:00,Assign seriousness,Value 2,Case2863,Variant 177,177,Fluxicon Disco
Assign seriousness,complete,Value 16,2010-05-18 16:24:04+03:00,Assign seriousness,Value 16,Case2863,Variant 177,177,Fluxicon Disco
Assign seriousness,complete,Value 16,2010-05-20 07:27:04+03:00,Assign seriousness,Value 16,Case2863,Variant 177,177,Fluxicon Disco
Wait,complete,Value 16,2010-05-20 07:27:21+03:00,Wait,Value 16,Case2863,Variant 177,177,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-20 07:28:40+03:00,Take in charge ticket,Value 16,Case2863,Variant 177,177,Fluxicon Disco
Resolve ticket,complete,Value 16,2010-06-30 13:39:07+03:00,Resolve ticket,Value 16,Case2863,Variant 177,177,Fluxicon Disco
Closed,complete,Value 5,2010-07-15 13:39:18+03:00,Closed,Value 5,Case2863,Variant 177,177,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-17 14:50:31+03:00,Assign seriousness,Value 2,Case1283,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-25 09:00:26+03:00,Take in charge ticket,Value 2,Case1283,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-25 09:00:37+03:00,Resolve ticket,Value 2,Case1283,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-30 15:00:16+03:00,Closed,Value 5,Case1283,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-17 15:41:17+03:00,Assign seriousness,Value 2,Case1807,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-17 15:41:52+03:00,Take in charge ticket,Value 2,Case1807,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-17 15:42:42+03:00,Resolve ticket,Value 2,Case1807,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-07-03 15:50:48+03:00,Closed,Value 5,Case1807,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 6,2010-05-18 10:49:46+03:00,Assign seriousness,Value 6,Case2507,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 6,2010-05-18 11:11:06+03:00,Take in charge ticket,Value 6,Case2507,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 6,2010-05-18 11:12:43+03:00,Resolve ticket,Value 6,Case2507,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-07-01 10:50:51+03:00,Closed,Value 5,Case2507,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-18 14:55:10+03:00,Assign seriousness,Value 2,Case1499,Variant 135,135,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-19 09:28:36+03:00,Take in charge ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Wait,complete,Value 16,2010-05-19 10:31:11+03:00,Wait,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-19 13:25:26+03:00,Take in charge ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Wait,complete,Value 16,2010-05-19 14:10:40+03:00,Wait,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-21 13:33:18+03:00,Take in charge ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Wait,complete,Value 16,2010-05-21 13:44:25+03:00,Wait,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-27 07:28:34+03:00,Take in charge ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Resolve ticket,complete,Value 16,2010-05-27 07:30:29+03:00,Resolve ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-28 13:57:34+03:00,Take in charge ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Wait,complete,Value 16,2010-05-28 14:24:06+03:00,Wait,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-06-04 12:14:15+03:00,Take in charge ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Resolve ticket,complete,Value 16,2010-06-04 12:14:22+03:00,Resolve ticket,Value 16,Case1499,Variant 135,135,Fluxicon Disco
Closed,complete,Value 5,2010-06-19 12:14:37+03:00,Closed,Value 5,Case1499,Variant 135,135,Fluxicon Disco
Assign seriousness,complete,Value 6,2010-05-18 14:59:36+03:00,Assign seriousness,Value 6,Case1021,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-19 08:08:06+03:00,Take in charge ticket,Value 2,Case1021,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-20 10:17:39+03:00,Resolve ticket,Value 2,Case1021,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-25 15:01:30+03:00,Closed,Value 5,Case1021,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-19 08:19:49+03:00,Assign seriousness,Value 2,Case1757,Variant 71,71,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-19 08:27:41+03:00,Take in charge ticket,Value 2,Case1757,Variant 71,71,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-19 08:27:59+03:00,Resolve ticket,Value 2,Case1757,Variant 71,71,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-19 10:43:52+03:00,Take in charge ticket,Value 2,Case1757,Variant 71,71,Fluxicon Disco
Create SW anomaly,complete,Value 2,2010-05-19 14:33:45+03:00,Create SW anomaly,Value 2,Case1757,Variant 71,71,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-06-09 14:02:17+03:00,Resolve ticket,Value 2,Case1757,Variant 71,71,Fluxicon Disco
Closed,complete,Value 5,2010-06-24 14:02:34+03:00,Closed,Value 5,Case1757,Variant 71,71,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-19 11:05:54+03:00,Assign seriousness,Value 2,Case1821,Variant 3,3,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-21 09:24:48+03:00,Take in charge ticket,Value 2,Case1821,Variant 3,3,Fluxicon Disco
Wait,complete,Value 2,2010-05-21 13:30:44+03:00,Wait,Value 2,Case1821,Variant 3,3,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-24 14:53:10+03:00,Take in charge ticket,Value 2,Case1821,Variant 3,3,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-06-03 08:52:19+03:00,Resolve ticket,Value 2,Case1821,Variant 3,3,Fluxicon Disco
Closed,complete,Value 5,2010-06-22 11:00:18+03:00,Closed,Value 5,Case1821,Variant 3,3,Fluxicon Disco
Insert ticket,complete,Value 15,2010-05-19 13:14:32+03:00,Insert ticket,Value 15,Case4285,Variant 37,37,Fluxicon Disco
Assign seriousness,complete,Value 15,2010-05-19 13:15:14+03:00,Assign seriousness,Value 15,Case4285,Variant 37,37,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-06-01 10:48:56+03:00,Take in charge ticket,Value 2,Case4285,Variant 37,37,Fluxicon Disco
Wait,complete,Value 2,2010-06-01 10:50:23+03:00,Wait,Value 2,Case4285,Variant 37,37,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-06-03 13:38:40+03:00,Take in charge ticket,Value 2,Case4285,Variant 37,37,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-06-03 13:38:55+03:00,Resolve ticket,Value 2,Case4285,Variant 37,37,Fluxicon Disco
Closed,complete,Value 5,2010-06-22 13:20:22+03:00,Closed,Value 5,Case4285,Variant 37,37,Fluxicon Disco
Assign seriousness,complete,Value 15,2010-05-19 15:05:45+03:00,Assign seriousness,Value 15,Case3580,Variant 9,9,Fluxicon Disco
Take in charge ticket,complete,Value 15,2010-05-27 08:20:20+03:00,Take in charge ticket,Value 15,Case3580,Variant 9,9,Fluxicon Disco
Resolve ticket,complete,Value 15,2010-05-27 12:38:06+03:00,Resolve ticket,Value 15,Case3580,Variant 9,9,Fluxicon Disco
Take in charge ticket,complete,Value 15,2010-06-07 09:51:06+03:00,Take in charge ticket,Value 15,Case3580,Variant 9,9,Fluxicon Disco
Resolve ticket,complete,Value 15,2010-06-08 09:05:16+03:00,Resolve ticket,Value 15,Case3580,Variant 9,9,Fluxicon Disco
Closed,complete,Value 5,2010-06-23 09:05:25+03:00,Closed,Value 5,Case3580,Variant 9,9,Fluxicon Disco
Insert ticket,complete,Value 15,2010-05-19 15:08:49+03:00,Insert ticket,Value 15,Case183,Variant 7,7,Fluxicon Disco
Assign seriousness,complete,Value 15,2010-05-20 07:53:47+03:00,Assign seriousness,Value 15,Case183,Variant 7,7,Fluxicon Disco
Take in charge ticket,complete,Value 15,2010-05-24 07:15:57+03:00,Take in charge ticket,Value 15,Case183,Variant 7,7,Fluxicon Disco
Resolve ticket,complete,Value 15,2010-05-24 07:18:09+03:00,Resolve ticket,Value 15,Case183,Variant 7,7,Fluxicon Disco
Closed,complete,Value 5,2010-06-25 15:10:30+03:00,Closed,Value 5,Case183,Variant 7,7,Fluxicon Disco
Assign seriousness,complete,Value 6,2010-05-20 08:31:32+03:00,Assign seriousness,Value 6,Case182,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-24 10:55:17+03:00,Take in charge ticket,Value 2,Case182,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-24 10:59:57+03:00,Resolve ticket,Value 2,Case182,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-23 08:40:25+03:00,Closed,Value 5,Case182,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-20 10:00:50+03:00,Assign seriousness,Value 2,Case2208,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-20 10:26:34+03:00,Take in charge ticket,Value 2,Case2208,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-06-14 15:27:19+03:00,Resolve ticket,Value 2,Case2208,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-29 15:27:32+03:00,Closed,Value 5,Case2208,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-20 13:58:47+03:00,Assign seriousness,Value 2,Case1184,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-26 16:12:55+03:00,Take in charge ticket,Value 2,Case1184,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-26 16:14:20+03:00,Resolve ticket,Value 2,Case1184,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-23 14:00:18+03:00,Closed,Value 5,Case1184,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-21 07:23:26+03:00,Assign seriousness,Value 2,Case3386,Variant 19,19,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-24 13:17:32+03:00,Take in charge ticket,Value 2,Case3386,Variant 19,19,Fluxicon Disco
Create SW anomaly,complete,Value 2,2010-05-24 13:17:43+03:00,Create SW anomaly,Value 2,Case3386,Variant 19,19,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-31 07:36:08+03:00,Resolve ticket,Value 2,Case3386,Variant 19,19,Fluxicon Disco
Closed,complete,Value 5,2010-06-22 07:30:28+03:00,Closed,Value 5,Case3386,Variant 19,19,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-21 07:33:57+03:00,Assign seriousness,Value 2,Case2671,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-25 09:39:58+03:00,Take in charge ticket,Value 2,Case2671,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-25 09:40:25+03:00,Resolve ticket,Value 2,Case2671,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-24 07:40:32+03:00,Closed,Value 5,Case2671,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 6,2010-05-21 17:08:34+03:00,Assign seriousness,Value 6,Case4263,Variant 3,3,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-27 08:11:19+03:00,Take in charge ticket,Value 16,Case4263,Variant 3,3,Fluxicon Disco
Wait,complete,Value 16,2010-05-27 11:04:56+03:00,Wait,Value 16,Case4263,Variant 3,3,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-05-27 11:44:14+03:00,Take in charge ticket,Value 16,Case4263,Variant 3,3,Fluxicon Disco
Resolve ticket,complete,Value 16,2010-05-27 11:44:23+03:00,Resolve ticket,Value 16,Case4263,Variant 3,3,Fluxicon Disco
Closed,complete,Value 5,2010-06-22 16:00:23+03:00,Closed,Value 5,Case4263,Variant 3,3,Fluxicon Disco
Assign seriousness,complete,Value 6,2010-05-24 12:25:24+03:00,Assign seriousness,Value 6,Case1211,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-06-04 13:04:07+03:00,Assign seriousness,Value 2,Case1211,Variant 4,4,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-06-04 13:04:18+03:00,Take in charge ticket,Value 2,Case1211,Variant 4,4,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-06-04 13:05:47+03:00,Resolve ticket,Value 2,Case1211,Variant 4,4,Fluxicon Disco
Closed,complete,Value 5,2010-06-25 12:30:29+03:00,Closed,Value 5,Case1211,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-24 12:55:50+03:00,Assign seriousness,Value 2,Case278,Variant 34,34,Fluxicon Disco
Wait,complete,Value 12,2010-05-25 15:38:49+03:00,Wait,Value 12,Case278,Variant 34,34,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-06-16 08:46:50+03:00,Take in charge ticket,Value 2,Case278,Variant 34,34,Fluxicon Disco
Wait,complete,Value 2,2010-06-16 08:47:04+03:00,Wait,Value 2,Case278,Variant 34,34,Fluxicon Disco
Take in charge ticket,complete,Value 16,2010-06-21 15:04:47+03:00,Take in charge ticket,Value 16,Case278,Variant 34,34,Fluxicon Disco
Resolve ticket,complete,Value 6,2010-06-22 12:27:44+03:00,Resolve ticket,Value 6,Case278,Variant 34,34,Fluxicon Disco
Closed,complete,Value 5,2010-07-07 12:27:55+03:00,Closed,Value 5,Case278,Variant 34,34,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-24 13:04:42+03:00,Assign seriousness,Value 2,Case2423,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 15,2010-06-07 09:34:31+03:00,Take in charge ticket,Value 15,Case2423,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 15,2010-06-07 09:37:38+03:00,Resolve ticket,Value 15,Case2423,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-25 13:10:19+03:00,Closed,Value 5,Case2423,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 6,2010-05-24 16:34:26+03:00,Assign seriousness,Value 6,Case1151,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 15,2010-06-29 16:11:34+03:00,Take in charge ticket,Value 15,Case1151,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 15,2010-06-29 16:18:05+03:00,Resolve ticket,Value 15,Case1151,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-07-14 16:18:25+03:00,Closed,Value 5,Case1151,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-25 07:50:22+03:00,Assign seriousness,Value 2,Case2638,Variant 19,19,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-25 07:51:06+03:00,Take in charge ticket,Value 2,Case2638,Variant 19,19,Fluxicon Disco
Create SW anomaly,complete,Value 2,2010-05-25 11:22:56+03:00,Create SW anomaly,Value 2,Case2638,Variant 19,19,Fluxicon Disco
Resolve ticket,complete,Value 16,2010-06-03 10:43:20+03:00,Resolve ticket,Value 16,Case2638,Variant 19,19,Fluxicon Disco
Closed,complete,Value 5,2010-06-26 08:02:25+03:00,Closed,Value 5,Case2638,Variant 19,19,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-25 07:53:56+03:00,Assign seriousness,Value 2,Case3780,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 10,2010-06-01 16:38:24+03:00,Assign seriousness,Value 10,Case3780,Variant 4,4,Fluxicon Disco
Take in charge ticket,complete,Value 10,2010-06-01 16:38:35+03:00,Take in charge ticket,Value 10,Case3780,Variant 4,4,Fluxicon Disco
Resolve ticket,complete,Value 10,2010-06-01 16:39:46+03:00,Resolve ticket,Value 10,Case3780,Variant 4,4,Fluxicon Disco
Closed,complete,Value 5,2010-07-03 08:00:46+03:00,Closed,Value 5,Case3780,Variant 4,4,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-25 07:57:21+03:00,Assign seriousness,Value 2,Case1585,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-28 12:33:23+03:00,Take in charge ticket,Value 2,Case1585,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-28 12:33:49+03:00,Resolve ticket,Value 2,Case1585,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-07-03 08:00:41+03:00,Closed,Value 5,Case1585,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-25 15:14:28+03:00,Assign seriousness,Value 2,Case1012,Variant 1,1,Fluxicon Disco
Take in charge ticket,complete,Value 2,2010-05-28 15:38:09+03:00,Take in charge ticket,Value 2,Case1012,Variant 1,1,Fluxicon Disco
Resolve ticket,complete,Value 2,2010-05-28 15:38:45+03:00,Resolve ticket,Value 2,Case1012,Variant 1,1,Fluxicon Disco
Closed,complete,Value 5,2010-06-26 15:20:26+03:00,Closed,Value 5,Case1012,Variant 1,1,Fluxicon Disco
Assign seriousness,complete,Value 2,2010-05-25 16:11:43+03:00,Assign seriousness,Value 2,Case3566,Variant 1,1,Fluxicon Disco
