"case","event","startTime","completeTime","AMOUNT_REQ","REG_DATE","org:resource"
"177519","O_CANCELLED","2011/10/20 19:46:07.073","2011/10/20 19:46:07.073","7140","2011/10/17 14:42:07.195","11002"
"177519","O_SELECTED","2011/10/20 19:46:07.073","2011/10/20 19:46:07.073","7140","2011/10/17 14:42:07.195","11002"
"177519","O_CREATED","2011/10/20 19:46:07.961","2011/10/20 19:46:07.961","7140","2011/10/17 14:42:07.195","11002"
"177519","O_SENT","2011/10/20 19:46:07.992","2011/10/20 19:46:07.992","7140","2011/10/17 14:42:07.195","11002"
"177519","O_SENT_BACK","2011/10/24 10:23:52.172","2011/10/24 10:23:52.172","7140","2011/10/17 14:42:07.195","11049"
"177519","O_ACCEPTED","2011/10/24 11:10:49.542","2011/10/24 11:10:49.542","7140","2011/10/17 14:42:07.195","10972"
"177522","O_SELECTED","2011/10/17 19:59:18.882","2011/10/17 19:59:18.882","15000","2011/10/17 14:49:05.769","11180"
"177522","O_CREATED","2011/10/17 19:59:20.322","2011/10/17 19:59:20.322","15000","2011/10/17 14:49:05.769","11180"
"177522","O_SENT","2011/10/17 19:59:20.352","2011/10/17 19:59:20.352","15000","2011/10/17 14:49:05.769","11180"
"177522","O_CANCELLED","2011/10/26 17:43:29.535","2011/10/26 17:43:29.535","15000","2011/10/17 14:49:05.769","11202"
"177525","O_SELECTED","2011/10/17 15:03:10.134","2011/10/17 15:03:10.134","10000","2011/10/17 14:50:06.982","10889"
"177525","O_CREATED","2011/10/17 15:03:11.270","2011/10/17 15:03:11.270","10000","2011/10/17 14:50:06.982","10889"
"177525","O_SENT","2011/10/17 15:03:11.300","2011/10/17 15:03:11.300","10000","2011/10/17 14:50:06.982","10889"
"177525","O_SENT_BACK","2011/10/24 11:35:12.856","2011/10/24 11:35:12.856","10000","2011/10/17 14:50:06.982","11029"
"177525","O_ACCEPTED","2011/10/27 14:05:15.437","2011/10/27 14:05:15.437","10000","2011/10/17 14:50:06.982","10629"
"177528","O_SELECTED","2011/10/17 17:04:46.495","2011/10/17 17:04:46.495","14000","2011/10/17 14:51:51.726","10913"
"177528","O_CREATED","2011/10/17 17:04:47.607","2011/10/17 17:04:47.607","14000","2011/10/17 14:51:51.726","10913"
"177528","O_SENT","2011/10/17 17:04:47.632","2011/10/17 17:04:47.632","14000","2011/10/17 14:51:51.726","10913"
"177528","O_CANCELLED","2011/10/26 18:10:19.301","2011/10/26 18:10:19.301","14000","2011/10/17 14:51:51.726","11203"
"177531","O_SELECTED","2011/10/17 16:40:55.278","2011/10/17 16:40:55.278","40000","2011/10/17 15:07:03.618","11180"
"177531","O_CREATED","2011/10/17 16:40:56.076","2011/10/17 16:40:56.076","40000","2011/10/17 15:07:03.618","11180"
"177531","O_SENT","2011/10/17 16:40:56.127","2011/10/17 16:40:56.127","40000","2011/10/17 15:07:03.618","11180"
"177531","O_SENT_BACK","2011/10/27 10:34:50.087","2011/10/27 10:34:50.087","40000","2011/10/17 15:07:03.618","11049"
"177531","O_DECLINED","2011/11/01 11:21:30.442","2011/11/01 11:21:30.442","40000","2011/10/17 15:07:03.618","10809"
"177537","O_SELECTED","2011/10/17 20:05:18.280","2011/10/17 20:05:18.280","6000","2011/10/17 15:23:50.465","11181"
"177537","O_CREATED","2011/10/17 20:05:18.996","2011/10/17 20:05:18.996","6000","2011/10/17 15:23:50.465","11181"
"177537","O_SENT","2011/10/17 20:05:19.027","2011/10/17 20:05:19.027","6000","2011/10/17 15:23:50.465","11181"
"177537","O_CANCELLED","2011/11/03 20:04:48.849","2011/11/03 20:04:48.849","6000","2011/10/17 15:23:50.465","10880"
"177543","O_SELECTED","2011/10/17 17:00:51.927","2011/10/17 17:00:51.927","10000","2011/10/17 15:36:10.145","11180"
"177543","O_CREATED","2011/10/17 17:00:52.870","2011/10/17 17:00:52.870","10000","2011/10/17 15:36:10.145","11180"
"177543","O_SENT","2011/10/17 17:00:52.893","2011/10/17 17:00:52.893","10000","2011/10/17 15:36:10.145","11180"
"177543","O_CANCELLED","2011/10/24 20:21:59.718","2011/10/24 20:21:59.718","10000","2011/10/17 15:36:10.145","11180"
"177546","O_SELECTED","2011/10/17 19:52:40.605","2011/10/17 19:52:40.605","25000","2011/10/17 15:42:11.854","11180"
"177546","O_CREATED","2011/10/17 19:52:41.558","2011/10/17 19:52:41.558","25000","2011/10/17 15:42:11.854","11180"
"177546","O_SENT","2011/10/17 19:52:41.585","2011/10/17 19:52:41.585","25000","2011/10/17 15:42:11.854","11180"
"177546","O_CANCELLED","2011/11/05 16:19:54.210","2011/11/05 16:19:54.210","25000","2011/10/17 15:42:11.854","10862"
"177558","O_SELECTED","2011/10/17 19:50:20.834","2011/10/17 19:50:20.834","30000","2011/10/17 15:57:00.772","10889"
"177558","O_CREATED","2011/10/17 19:50:22.240","2011/10/17 19:50:22.240","30000","2011/10/17 15:57:00.772","10889"
"177558","O_SENT","2011/10/17 19:50:22.275","2011/10/17 19:50:22.275","30000","2011/10/17 15:57:00.772","10889"
"177558","O_SENT_BACK","2011/10/25 09:55:41.465","2011/10/25 09:55:41.465","30000","2011/10/17 15:57:00.772","11049"
"177558","O_ACCEPTED","2011/10/31 09:52:30.683","2011/10/31 09:52:30.683","30000","2011/10/17 15:57:00.772","10972"
"177561","O_SELECTED","2011/10/18 11:19:35.284","2011/10/18 11:19:35.284","1000","2011/10/17 16:04:00.512","10862"
"177561","O_CREATED","2011/10/18 11:19:36.281","2011/10/18 11:19:36.281","1000","2011/10/17 16:04:00.512","10862"
"177561","O_SENT","2011/10/18 11:19:36.321","2011/10/18 11:19:36.321","1000","2011/10/17 16:04:00.512","10862"
"177561","O_SENT_BACK","2011/10/31 11:18:17.771","2011/10/31 11:18:17.771","1000","2011/10/17 16:04:00.512","11029"
"177561","O_ACCEPTED","2011/11/03 10:24:01.679","2011/11/03 10:24:01.679","1000","2011/10/17 16:04:00.512","10809"
"177576","O_SELECTED","2011/10/17 19:43:59.708","2011/10/17 19:43:59.708","7500","2011/10/17 17:08:31.281","11181"
"177576","O_CREATED","2011/10/17 19:44:00.985","2011/10/17 19:44:00.985","7500","2011/10/17 17:08:31.281","11181"
"177576","O_SENT","2011/10/17 19:44:01.013","2011/10/17 19:44:01.013","7500","2011/10/17 17:08:31.281","11181"
"177576","O_SENT_BACK","2011/10/24 11:28:59.898","2011/10/24 11:28:59.898","7500","2011/10/17 17:08:31.281","11049"
"177576","O_ACCEPTED","2011/10/31 13:26:35.810","2011/10/31 13:26:35.810","7500","2011/10/17 17:08:31.281","10609"
"177579","O_SELECTED","2011/10/17 20:38:51.572","2011/10/17 20:38:51.572","5000","2011/10/17 17:10:43.530","10889"
"177579","O_CREATED","2011/10/17 20:38:52.805","2011/10/17 20:38:52.805","5000","2011/10/17 17:10:43.530","10889"
"177579","O_SENT","2011/10/17 20:38:52.847","2011/10/17 20:38:52.847","5000","2011/10/17 17:10:43.530","10889"
"177579","O_DECLINED","2011/10/22 12:26:35.740","2011/10/22 12:26:35.740","5000","2011/10/17 17:10:43.530","11111"
"177582","O_SELECTED","2011/10/17 20:29:55.894","2011/10/17 20:29:55.894","10000","2011/10/17 17:11:18.438","11181"
"177582","O_CREATED","2011/10/17 20:29:57.198","2011/10/17 20:29:57.198","10000","2011/10/17 17:11:18.438","11181"
"177582","O_SENT","2011/10/17 20:29:57.242","2011/10/17 20:29:57.242","10000","2011/10/17 17:11:18.438","11181"
"177582","O_SENT_BACK","2011/10/24 10:14:40.409","2011/10/24 10:14:40.409","10000","2011/10/17 17:11:18.438","11029"
"177582","O_DECLINED","2011/10/28 10:27:01.162","2011/10/28 10:27:01.162","10000","2011/10/17 17:11:18.438","10609"
"177591","O_SELECTED","2011/10/17 17:36:51.218","2011/10/17 17:36:51.218","17500","2011/10/17 17:29:18.331","11122"
"177591","O_CREATED","2011/10/17 17:36:52.599","2011/10/17 17:36:52.599","17500","2011/10/17 17:29:18.331","11122"
"177591","O_SENT","2011/10/17 17:36:52.630","2011/10/17 17:36:52.630","17500","2011/10/17 17:29:18.331","11122"
"177591","O_SENT_BACK","2011/10/24 10:24:40.187","2011/10/24 10:24:40.187","17500","2011/10/17 17:29:18.331","11029"
"177591","O_ACCEPTED","2011/10/28 13:46:57.702","2011/10/28 13:46:57.702","17500","2011/10/17 17:29:18.331","10629"
"177600","O_SELECTED","2011/10/17 20:49:48.022","2011/10/17 20:49:48.022","10000","2011/10/17 17:57:06.362","11180"
"177600","O_CREATED","2011/10/17 20:49:48.788","2011/10/17 20:49:48.788","10000","2011/10/17 17:57:06.362","11180"
"177600","O_SENT","2011/10/17 20:49:48.823","2011/10/17 20:49:48.823","10000","2011/10/17 17:57:06.362","11180"
"177600","O_SENT_BACK","2011/10/31 10:58:10.433","2011/10/31 10:58:10.433","10000","2011/10/17 17:57:06.362","11029"
"177600","O_ACCEPTED","2011/11/11 13:48:55.375","2011/11/11 13:48:55.375","10000","2011/10/17 17:57:06.362","10609"
"177603","O_SELECTED","2011/10/17 18:20:21.421","2011/10/17 18:20:21.421","12000","2011/10/17 18:12:41.597","10913"
"177603","O_CREATED","2011/10/17 18:20:22.934","2011/10/17 18:20:22.934","12000","2011/10/17 18:12:41.597","10913"
"177603","O_SENT","2011/10/17 18:20:22.963","2011/10/17 18:20:22.963","12000","2011/10/17 18:12:41.597","10913"
"177603","O_SENT_BACK","2011/10/24 10:56:43.537","2011/10/24 10:56:43.537","12000","2011/10/17 18:12:41.597","11049"
"177603","O_SELECTED","2011/10/27 18:37:37.682","2011/10/27 18:37:37.682","12000","2011/10/17 18:12:41.597","10982"
"177603","O_CANCELLED","2011/10/27 18:37:37.682","2011/10/27 18:37:37.682","12000","2011/10/17 18:12:41.597","10982"
"177603","O_CREATED","2011/10/27 18:37:38.907","2011/10/27 18:37:38.907","12000","2011/10/17 18:12:41.597","10982"
"177603","O_SENT","2011/10/27 18:37:38.947","2011/10/27 18:37:38.947","12000","2011/10/17 18:12:41.597","10982"
"177603","O_CANCELLED","2011/10/27 18:38:33.751","2011/10/27 18:38:33.751","12000","2011/10/17 18:12:41.597","10982"
"177603","O_SELECTED","2011/10/27 18:38:33.751","2011/10/27 18:38:33.751","12000","2011/10/17 18:12:41.597","10982"
"177603","O_CREATED","2011/10/27 18:38:35.175","2011/10/27 18:38:35.175","12000","2011/10/17 18:12:41.597","10982"
"177603","O_SENT","2011/10/27 18:38:35.214","2011/10/27 18:38:35.214","12000","2011/10/17 18:12:41.597","10982"
"177603","O_SENT_BACK","2011/11/01 11:05:46.311","2011/11/01 11:05:46.311","12000","2011/10/17 18:12:41.597","11049"
"177603","O_ACCEPTED","2011/11/01 12:22:54.224","2011/11/01 12:22:54.224","12000","2011/10/17 18:12:41.597","10138"
"177609","O_SELECTED","2011/10/17 18:57:14.719","2011/10/17 18:57:14.719","47000","2011/10/17 18:38:21.448","11122"
"177609","O_CREATED","2011/10/17 18:57:15.720","2011/10/17 18:57:15.720","47000","2011/10/17 18:38:21.448","11122"
"177609","O_SENT","2011/10/17 18:57:15.754","2011/10/17 18:57:15.754","47000","2011/10/17 18:38:21.448","11122"
"177609","O_SENT_BACK","2011/10/24 11:06:37.730","2011/10/24 11:06:37.730","47000","2011/10/17 18:38:21.448","11049"
"177609","O_ACCEPTED","2011/10/28 13:58:32.976","2011/10/28 13:58:32.976","47000","2011/10/17 18:38:21.448","10972"
"177618","O_SELECTED","2011/10/17 20:43:54.539","2011/10/17 20:43:54.539","8000","2011/10/17 19:25:28.756","11181"
"177618","O_CREATED","2011/10/17 20:43:55.269","2011/10/17 20:43:55.269","8000","2011/10/17 19:25:28.756","11181"
"177618","O_SENT","2011/10/17 20:43:55.308","2011/10/17 20:43:55.308","8000","2011/10/17 19:25:28.756","11181"
"177618","O_CANCELLED","2011/11/14 18:36:49.490","2011/11/14 18:36:49.490","8000","2011/10/17 19:25:28.756","10913"
"177618","O_SELECTED","2011/11/14 18:36:49.490","2011/11/14 18:36:49.490","8000","2011/10/17 19:25:28.756","10913"
"177618","O_CREATED","2011/11/14 18:36:50.729","2011/11/14 18:36:50.729","8000","2011/10/17 19:25:28.756","10913"
"177618","O_SENT","2011/11/14 18:36:50.761","2011/11/14 18:36:50.761","8000","2011/10/17 19:25:28.756","10913"
"177618","O_SENT_BACK","2011/11/24 09:51:42.794","2011/11/24 09:51:42.794","8000","2011/10/17 19:25:28.756","11049"
"177618","O_ACCEPTED","2011/11/29 11:06:32.397","2011/11/29 11:06:32.397","8000","2011/10/17 19:25:28.756","10609"
"177624","O_SELECTED","2011/10/17 19:58:19.439","2011/10/17 19:58:19.439","22500","2011/10/17 19:46:04.976","11122"
"177624","O_CREATED","2011/10/17 19:58:20.570","2011/10/17 19:58:20.570","22500","2011/10/17 19:46:04.976","11122"
"177624","O_SENT","2011/10/17 19:58:20.592","2011/10/17 19:58:20.592","22500","2011/10/17 19:46:04.976","11122"
"177624","O_SELECTED","2011/10/17 20:00:44.510","2011/10/17 20:00:44.510","22500","2011/10/17 19:46:04.976","11122"
"177624","O_CANCELLED","2011/10/17 20:00:44.510","2011/10/17 20:00:44.510","22500","2011/10/17 19:46:04.976","11122"
"177624","O_CREATED","2011/10/17 20:00:45.167","2011/10/17 20:00:45.167","22500","2011/10/17 19:46:04.976","11122"
"177624","O_SENT","2011/10/17 20:00:45.196","2011/10/17 20:00:45.196","22500","2011/10/17 19:46:04.976","11122"
"177624","O_SENT_BACK","2011/11/02 08:55:00.135","2011/11/02 08:55:00.135","22500","2011/10/17 19:46:04.976","11049"
"177624","O_SELECTED","2011/11/04 14:42:11.399","2011/11/04 14:42:11.399","22500","2011/10/17 19:46:04.976","10138"
"177624","O_CANCELLED","2011/11/04 14:42:11.399","2011/11/04 14:42:11.399","22500","2011/10/17 19:46:04.976","10138"
"177624","O_CREATED","2011/11/04 14:42:12.716","2011/11/04 14:42:12.716","22500","2011/10/17 19:46:04.976","10138"
"177624","O_SENT","2011/11/04 14:42:12.774","2011/11/04 14:42:12.774","22500","2011/10/17 19:46:04.976","10138"
"177624","O_SENT_BACK","2011/11/07 15:45:43.470","2011/11/07 15:45:43.470","22500","2011/10/17 19:46:04.976","10138"
"177624","O_CANCELLED","2011/11/08 12:51:15.112","2011/11/08 12:51:15.112","22500","2011/10/17 19:46:04.976","10982"
"177624","O_SELECTED","2011/11/08 12:51:15.112","2011/11/08 12:51:15.112","22500","2011/10/17 19:46:04.976","10982"
"177624","O_CREATED","2011/11/08 12:51:16.901","2011/11/08 12:51:16.901","22500","2011/10/17 19:46:04.976","10982"
"177624","O_SENT","2011/11/08 12:51:16.978","2011/11/08 12:51:16.978","22500","2011/10/17 19:46:04.976","10982"
"177624","O_CANCELLED","2011/11/08 12:53:58.470","2011/11/08 12:53:58.470","22500","2011/10/17 19:46:04.976","10982"
"177636","O_SELECTED","2011/10/17 21:04:28.748","2011/10/17 21:04:28.748","4000","2011/10/17 19:59:33.792","11180"
"177636","O_CREATED","2011/10/17 21:04:30.048","2011/10/17 21:04:30.048","4000","2011/10/17 19:59:33.792","11180"
"177636","O_SENT","2011/10/17 21:04:30.108","2011/10/17 21:04:30.108","4000","2011/10/17 19:59:33.792","11180"
"177636","O_SENT_BACK","2011/10/21 10:20:06.814","2011/10/21 10:20:06.814","4000","2011/10/17 19:59:33.792","10789"
"177636","O_ACCEPTED","2011/10/27 11:41:18.974","2011/10/27 11:41:18.974","4000","2011/10/17 19:59:33.792","10609"
"177645","O_SELECTED","2011/10/18 10:50:53.057","2011/10/18 10:50:53.057","25000","2011/10/17 20:05:22.845","11200"
"177645","O_CREATED","2011/10/18 10:50:54.807","2011/10/18 10:50:54.807","25000","2011/10/17 20:05:22.845","11200"
"177645","O_SENT","2011/10/18 10:50:54.848","2011/10/18 10:50:54.848","25000","2011/10/17 20:05:22.845","11200"
"177645","O_SENT_BACK","2011/10/27 11:18:12.987","2011/10/27 11:18:12.987","25000","2011/10/17 20:05:22.845","11049"
"177645","O_DECLINED","2011/10/31 13:49:46.520","2011/10/31 13:49:46.520","25000","2011/10/17 20:05:22.845","10138"
"177651","O_SELECTED","2011/10/17 20:44:43.085","2011/10/17 20:44:43.085","50000","2011/10/17 20:35:46.307","11122"
"177651","O_CREATED","2011/10/17 20:44:44.269","2011/10/17 20:44:44.269","50000","2011/10/17 20:35:46.307","11122"
"177651","O_SENT","2011/10/17 20:44:44.308","2011/10/17 20:44:44.308","50000","2011/10/17 20:35:46.307","11122"
"177651","O_SELECTED","2011/10/31 16:00:15.202","2011/10/31 16:00:15.202","50000","2011/10/17 20:35:46.307","11201"
"177651","O_CANCELLED","2011/10/31 16:00:15.202","2011/10/31 16:00:15.202","50000","2011/10/17 20:35:46.307","11201"
"177651","O_CREATED","2011/10/31 16:00:16.266","2011/10/31 16:00:16.266","50000","2011/10/17 20:35:46.307","11201"
"177651","O_SENT","2011/10/31 16:00:16.333","2011/10/31 16:00:16.333","50000","2011/10/17 20:35:46.307","11201"
"177651","O_CANCELLED","2011/12/01 09:15:26.784","2011/12/01 09:15:26.784","50000","2011/10/17 20:35:46.307","112"
"177657","O_SELECTED","2011/10/18 09:28:08.917","2011/10/18 09:28:08.917","5000","2011/10/17 20:54:37.100","11200"
"177657","O_CREATED","2011/10/18 09:28:58.910","2011/10/18 09:28:58.910","5000","2011/10/17 20:54:37.100","11200"
"177657","O_SENT","2011/10/18 09:28:58.954","2011/10/18 09:28:58.954","5000","2011/10/17 20:54:37.100","11200"
"177657","O_SENT_BACK","2011/10/28 09:44:20.318","2011/10/28 09:44:20.318","5000","2011/10/17 20:54:37.100","11029"
"177657","O_ACCEPTED","2011/11/01 09:44:33.425","2011/11/01 09:44:33.425","5000","2011/10/17 20:54:37.100","10138"
"177663","O_SELECTED","2011/10/19 19:21:06.431","2011/10/19 19:21:06.431","5000","2011/10/17 21:22:26.723","11121"
"177663","O_CREATED","2011/10/19 19:21:08.051","2011/10/19 19:21:08.051","5000","2011/10/17 21:22:26.723","11121"
"177663","O_SENT","2011/10/19 19:21:08.093","2011/10/19 19:21:08.093","5000","2011/10/17 21:22:26.723","11121"
"177663","O_SENT_BACK","2011/11/10 10:51:51.582","2011/11/10 10:51:51.582","5000","2011/10/17 21:22:26.723","11259"
"177663","O_ACCEPTED","2011/11/14 15:14:21.240","2011/11/14 15:14:21.240","5000","2011/10/17 21:22:26.723","10138"
"177666","O_SELECTED","2011/10/18 09:39:27.575","2011/10/18 09:39:27.575","15000","2011/10/17 21:23:39.601","11200"
"177666","O_CREATED","2011/10/18 09:39:28.718","2011/10/18 09:39:28.718","15000","2011/10/17 21:23:39.601","11200"
"177666","O_SENT","2011/10/18 09:39:28.762","2011/10/18 09:39:28.762","15000","2011/10/17 21:23:39.601","11200"
"177666","O_SENT_BACK","2011/10/24 10:03:07.076","2011/10/24 10:03:07.076","15000","2011/10/17 21:23:39.601","11029"
"177666","O_ACCEPTED","2011/10/28 14:09:44.498","2011/10/28 14:09:44.498","15000","2011/10/17 21:23:39.601","10629"
"177669","O_SELECTED","2011/10/18 09:49:14.665","2011/10/18 09:49:14.665","6500","2011/10/17 21:43:03.979","11200"
"177669","O_CREATED","2011/10/18 09:49:16.475","2011/10/18 09:49:16.475","6500","2011/10/17 21:43:03.979","11200"
"177669","O_SENT","2011/10/18 09:49:16.511","2011/10/18 09:49:16.511","6500","2011/10/17 21:43:03.979","11200"
"177669","O_SELECTED","2011/10/20 17:50:10.865","2011/10/20 17:50:10.865","6500","2011/10/17 21:43:03.979","10933"
"177669","O_CANCELLED","2011/10/20 17:50:10.865","2011/10/20 17:50:10.865","6500","2011/10/17 21:43:03.979","10933"
"177669","O_CREATED","2011/10/20 17:50:11.875","2011/10/20 17:50:11.875","6500","2011/10/17 21:43:03.979","10933"
"177669","O_SENT","2011/10/20 17:50:11.903","2011/10/20 17:50:11.903","6500","2011/10/17 21:43:03.979","10933"
"177669","O_SENT_BACK","2011/10/24 10:55:12.844","2011/10/24 10:55:12.844","6500","2011/10/17 21:43:03.979","11049"
"177669","O_ACCEPTED","2011/10/25 12:24:08.566","2011/10/25 12:24:08.566","6500","2011/10/17 21:43:03.979","10138"
"177675","O_SELECTED","2011/10/19 09:36:04.461","2011/10/19 09:36:04.461","10000","2011/10/17 22:03:15.673","11120"
"177675","O_CREATED","2011/10/19 09:36:07.517","2011/10/19 09:36:07.517","10000","2011/10/17 22:03:15.673","11120"
"177675","O_SENT","2011/10/19 09:36:07.542","2011/10/19 09:36:07.542","10000","2011/10/17 22:03:15.673","11120"
"177675","O_SENT_BACK","2011/11/04 13:08:57.690","2011/11/04 13:08:57.690","10000","2011/10/17 22:03:15.673","10789"
"177675","O_SELECTED","2011/11/09 13:31:44.284","2011/11/09 13:31:44.284","10000","2011/10/17 22:03:15.673","11169"
"177675","O_CANCELLED","2011/11/09 13:31:44.284","2011/11/09 13:31:44.284","10000","2011/10/17 22:03:15.673","11169"
"177675","O_CREATED","2011/11/09 13:31:45.773","2011/11/09 13:31:45.773","10000","2011/10/17 22:03:15.673","11169"
"177675","O_SENT","2011/11/09 13:31:45.812","2011/11/09 13:31:45.812","10000","2011/10/17 22:03:15.673","11169"
"177675","O_SENT_BACK","2011/11/14 12:13:00.674","2011/11/14 12:13:00.674","10000","2011/10/17 22:03:15.673","11049"
"177675","O_ACCEPTED","2011/11/14 15:17:27.888","2011/11/14 15:17:27.888","10000","2011/10/17 22:03:15.673","10972"
"177687","O_SELECTED","2011/10/18 13:34:25.749","2011/10/18 13:34:25.749","5000","2011/10/17 22:52:01.596","10913"
"177687","O_CREATED","2011/10/18 13:34:27.950","2011/10/18 13:34:27.950","5000","2011/10/17 22:52:01.596","10913"
"177687","O_SENT","2011/10/18 13:34:28.020","2011/10/18 13:34:28.020","5000","2011/10/17 22:52:01.596","10913"
"177687","O_SENT_BACK","2011/10/28 09:05:07.899","2011/10/28 09:05:07.899","5000","2011/10/17 22:52:01.596","10609"
"177687","O_ACCEPTED","2011/11/01 11:17:36.406","2011/11/01 11:17:36.406","5000","2011/10/17 22:52:01.596","10609"
"177690","O_SELECTED","2011/10/18 10:53:11.998","2011/10/18 10:53:11.998","3000","2011/10/17 22:53:14.840","11202"
"177690","O_CREATED","2011/10/18 10:53:13.107","2011/10/18 10:53:13.107","3000","2011/10/17 22:53:14.840","11202"
