"case","event","startTime","completeTime","apploc:joinpoint","apprun:nanotime","apploc:app","apploc:linenr","apploc:etype","apprun:threadid","org:resource","apploc:filename","apploc:node","apploc:regionstr","apploc:tier"
,"org.junit.runner.notification.RunNotifier$SafeNotifier.run()","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.notification.RunNotifier$SafeNotifier.run()","4843087040267","junit-4.12","67","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener)","4843086820025","junit-4.12","190","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.Result$Listener.testFinished(org.junit.runner.Description)","4843086795222","junit-4.12","125","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.access$700(org.junit.runner.Result)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.Result.access$700(org.junit.runner.Result)","4843086764858","junit-4.12","25","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.notification.RunNotifier$7.notifyListener(org.junit.runner.notification.RunListener)","4843086979968","junit-4.12","190","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.notification.SynchronizedRunListener.testFinished(org.junit.runner.Description)","4843086961151","junit-4.12","55","return","1","1","SynchronizedRunListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.notification.RunListener.testFinished(org.junit.runner.Description)","4843086939768","junit-4.12","87","return","1","1","RunListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","4843087019312","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$1.finished()","2016/08/15 10:53:29.798","2016/08/15 10:53:29.798","org.junit.runners.ParentRunner$1.finished()","4843087263074","junit-4.12","76","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$1.finished()","2016/08/15 10:53:29.799","2016/08/15 10:53:29.799","org.junit.runners.ParentRunner$1.finished()","4843087462788","junit-4.12","76","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.fireTestRunFinished(org.junit.runner.Result)","2016/08/15 10:53:29.799","2016/08/15 10:53:29.806","org.junit.runner.notification.RunNotifier.fireTestRunFinished(org.junit.runner.Result)","4843094890270","junit-4.12","100","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.801","2016/08/15 10:53:29.802","org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","4843090393068","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$SafeNotifier.run()","2016/08/15 10:53:29.802","2016/08/15 10:53:29.806","org.junit.runner.notification.RunNotifier$SafeNotifier.run()","4843094850071","junit-4.12","67","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.802","org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener)","4843090686866","junit-4.12","103","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.802","org.junit.runner.Result$Listener.testRunFinished(org.junit.runner.Result)","4843090662490","junit-4.12","119","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.access$600(org.junit.runner.Result)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.802","org.junit.runner.Result.access$600(org.junit.runner.Result)","4843090588078","junit-4.12","25","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.access$500(org.junit.runner.Result)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.802","org.junit.runner.Result.access$500(org.junit.runner.Result)","4843090627422","junit-4.12","25","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.806","org.junit.runner.notification.RunNotifier$2.notifyListener(org.junit.runner.notification.RunListener)","4843094785495","junit-4.12","103","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.SynchronizedRunListener.testRunFinished(org.junit.runner.Result)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.806","org.junit.runner.notification.SynchronizedRunListener.testRunFinished(org.junit.runner.Result)","4843094763685","junit-4.12","41","return","1","1","SynchronizedRunListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.TextListener.testRunFinished(org.junit.runner.Result)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.806","org.junit.internal.TextListener.testRunFinished(org.junit.runner.Result)","4843094742302","junit-4.12","26","return","1","1","TextListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.getRunTime()","2016/08/15 10:53:29.802","2016/08/15 10:53:29.802","org.junit.runner.Result.getRunTime()","4843090838255","junit-4.12","72","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.TextListener.printHeader(long)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.805","org.junit.internal.TextListener.printHeader(long)","4843094161121","junit-4.12","55","return","1","1","TextListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.TextListener.elapsedTimeAsString(long)","2016/08/15 10:53:29.802","2016/08/15 10:53:29.805","org.junit.internal.TextListener.elapsedTimeAsString(long)","4843093978513","junit-4.12","99","return","1","1","TextListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.TextListener.printFailures(org.junit.runner.Result)","2016/08/15 10:53:29.805","2016/08/15 10:53:29.805","org.junit.internal.TextListener.printFailures(org.junit.runner.Result)","4843094314649","junit-4.12","60","return","1","1","TextListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.getFailures()","2016/08/15 10:53:29.805","2016/08/15 10:53:29.805","org.junit.runner.Result.getFailures()","4843094277871","junit-4.12","79","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.TextListener.printFooter(org.junit.runner.Result)","2016/08/15 10:53:29.805","2016/08/15 10:53:29.806","org.junit.internal.TextListener.printFooter(org.junit.runner.Result)","4843094720492","junit-4.12","81","return","1","1","TextListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.wasSuccessful()","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.Result.wasSuccessful()","4843094492980","junit-4.12","93","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.getFailureCount()","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.Result.getFailureCount()","4843094471598","junit-4.12","65","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.getRunCount()","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.Result.getRunCount()","4843094611440","junit-4.12","58","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.getRunCount()","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.Result.getRunCount()","4843094664897","junit-4.12","58","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","4843094830826","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.JUnitCore.removeListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.JUnitCore.removeListener(org.junit.runner.notification.RunListener)","4843095245222","junit-4.12","161","return","1","1","JUnitCore.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.removeListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.notification.RunNotifier.removeListener(org.junit.runner.notification.RunListener)","4843095196042","junit-4.12","39","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.wrapIfNotThreadSafe(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.806","2016/08/15 10:53:29.806","org.junit.runner.notification.RunNotifier.wrapIfNotThreadSafe(org.junit.runner.notification.RunListener)","4843095101531","junit-4.12","50","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.wasSuccessful()","2016/08/15 10:53:29.807","2016/08/15 10:53:29.807","org.junit.runner.Result.wasSuccessful()","4843095511650","junit-4.12","93","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.getFailureCount()","2016/08/15 10:53:29.807","2016/08/15 10:53:29.807","org.junit.runner.Result.getFailureCount()","4843095490695","junit-4.12","65","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
