CaseID,ActivityID,CompleteTimestamp,Resource
2337,1,2012-08-04 06:50:18,Value 5
2716,0,2012-04-24 12:31:51,Value 2
2716,9,2012-04-26 05:09:15,Value 6
2716,7,2012-04-26 05:27:23,Value 17
2716,1,2012-06-22 12:40:48,Value 5
2326,0,2011-09-01 10:39:40,Value 13
2326,7,2011-09-01 10:59:02,Value 13
2326,1,2011-10-08 10:40:37,Value 5
2227,0,2012-03-28 11:40:13,Value 1
2227,9,2012-04-03 04:32:43,Value 13
2227,7,2012-04-10 10:40:36,Value 13
2227,1,2012-05-13 11:50:24,Value 5
2006,4,2010-09-03 06:11:07,Value 7
2006,0,2010-09-03 09:30:50,Value 2
2006,9,2010-09-13 10:14:24,Value 2
2006,7,2010-09-13 10:15:01,Value 2
2006,1,2010-10-28 10:15:33,Value 5
27,0,2011-11-10 06:25:05,Value 1
27,9,2011-11-18 09:29:26,Value 2
27,11,2011-11-23 14:07:21,Value 2
27,7,2011-12-12 07:40:33,Value 2
27,1,2011-12-29 09:10:47,Value 5
952,0,2011-01-17 09:16:15,Value 8
952,0,2011-01-27 06:35:28,Value 2
952,9,2011-01-27 06:35:33,Value 2
952,11,2011-01-27 12:29:14,Value 9
952,9,2011-02-04 09:48:40,Value 9
952,7,2011-02-04 09:48:48,Value 9
952,1,2011-02-19 09:49:06,Value 5
1370,0,2010-02-15 14:21:35,Value 2
1370,9,2010-02-18 11:52:20,Value 2
1370,7,2010-02-18 11:52:30,Value 2
1370,1,2010-03-18 14:30:16,Value 5
1337,0,2011-04-01 11:37:48,Value 8
1337,9,2011-04-01 11:38:13,Value 8
1337,11,2011-04-07 12:44:34,Value 8
1337,9,2011-04-20 12:59:00,Value 2
1337,7,2011-04-20 12:59:26,Value 2
1337,1,2011-05-05 12:59:39,Value 5
1584,0,2010-11-12 12:57:33,Value 9
1584,9,2010-11-15 11:58:17,Value 9
1584,11,2010-12-13 08:54:49,Value 9
1584,9,2010-12-23 09:42:29,Value 9
1584,7,2010-12-23 09:43:04,Value 9
2730,0,2011-11-24 06:48:59,Value 1
2730,9,2011-11-29 09:55:52,Value 4
2730,7,2011-12-01 06:56:02,Value 4
2730,1,2012-01-11 06:50:53,Value 5
2910,0,2012-05-14 11:48:40,Value 1
2910,9,2012-05-14 11:49:06,Value 1
2910,7,2012-05-15 04:34:15,Value 9
2910,1,2012-06-14 11:50:19,Value 5
2655,0,2013-03-06 13:05:09,Value 4
2655,9,2013-03-22 06:58:01,Value 9
2655,7,2013-03-22 07:34:16,Value 9
2655,1,2013-04-06 05:34:35,Value 3
514,0,2012-01-30 06:04:44,Value 1
514,9,2012-01-30 06:05:01,Value 1
514,7,2012-02-01 14:19:39,Value 13
514,7,2012-02-01 14:19:40,Value 13
514,1,2012-03-16 06:10:53,Value 5
469,0,2013-11-14 14:09:38,Value 14
469,9,2013-11-22 06:01:34,Value 2
469,5,2013-11-22 14:08:02,Value 2
469,7,2013-12-02 08:59:42,Value 1
469,1,2013-12-17 09:00:00,Value 3
1490,0,2011-06-09 07:44:39,Value 13
1490,9,2011-07-01 04:47:17,Value 7
1490,11,2011-07-01 12:15:06,Value 7
1490,7,2011-07-14 12:42:45,Value 2
1490,1,2011-07-29 12:43:11,Value 5
1433,0,2012-10-29 12:24:19,Value 2
1433,0,2012-10-29 12:26:09,Value 2
1433,9,2012-10-29 12:26:28,Value 2
1433,7,2012-11-15 13:30:06,Value 13
1433,1,2012-11-30 13:30:23,Value 3
1395,0,2012-03-05 12:00:59,Value 1
1395,9,2012-03-05 12:07:25,Value 10
1395,7,2012-03-06 14:51:28,Value 1
1395,1,2012-04-20 10:10:23,Value 5
111,0,2013-02-14 09:50:14,Value 1
111,7,2013-02-15 08:53:03,Value 1
111,9,2013-02-21 06:06:25,Value 1
111,5,2013-03-07 12:05:52,Value 2
111,7,2013-03-07 14:50:42,Value 2
111,1,2013-03-22 14:50:54,Value 3
649,0,2012-04-20 05:41:51,Value 9
649,9,2012-04-20 05:42:11,Value 9
649,11,2012-04-20 06:50:22,Value 9
649,7,2012-05-09 04:22:26,Value 9
649,1,2012-05-24 04:22:37,Value 5
2350,0,2012-09-03 12:52:09,Value 13
2350,9,2012-09-06 04:19:03,Value 3
2350,11,2012-09-06 11:56:16,Value 2
2350,7,2012-10-12 06:16:02,Value 2
2350,1,2012-10-27 06:16:12,Value 3
2486,0,2011-09-16 04:35:57,Value 6
2486,9,2011-09-16 06:03:22,Value 6
2486,7,2011-09-16 06:20:11,Value 6
2486,1,2011-11-05 06:40:22,Value 5
837,0,2013-01-11 09:27:46,Value 1
837,9,2013-01-11 09:52:11,Value 2
837,7,2013-02-14 06:27:53,Value 2
837,1,2013-03-01 06:28:12,Value 3
2413,0,2013-05-07 05:37:08,Value 14
2413,9,2013-05-22 07:47:33,Value 9
2413,11,2013-05-22 11:26:04,Value 9
2413,9,2013-05-23 07:35:40,Value 9
2413,7,2013-05-23 07:35:55,Value 9
2413,1,2013-06-07 07:36:12,Value 3
258,0,2010-09-13 06:20:51,Value 14
258,9,2010-09-13 06:21:11,Value 14
258,11,2010-09-30 12:02:20,Value 14
258,11,2010-10-07 06:33:35,Value 2
258,9,2010-10-08 07:13:46,Value 14
258,7,2010-10-08 07:13:59,Value 14
258,1,2010-10-23 07:14:15,Value 5
283,0,2011-05-16 09:18:22,Value 8
283,9,2011-05-16 09:19:56,Value 8
283,11,2011-05-16 11:59:19,Value 9
283,9,2011-06-03 10:19:37,Value 2
283,7,2011-06-03 10:19:46,Value 2
283,1,2011-06-18 10:20:00,Value 5
1120,0,2010-10-20 12:52:43,Value 2
1120,9,2010-10-21 10:23:26,Value 9
1120,7,2010-10-22 07:23:07,Value 9
1120,1,2010-11-23 15:00:31,Value 5
1468,0,2011-10-27 07:17:21,Value 1
1468,9,2011-11-02 14:31:53,Value 13
1468,7,2011-11-16 08:54:34,Value 13
1468,1,2011-12-01 08:54:44,Value 5
326,0,2011-05-26 04:21:01,Value 8
326,9,2011-05-26 04:21:27,Value 8
326,7,2011-05-26 07:08:06,Value 13
326,1,2011-07-13 04:30:37,Value 5
650,0,2011-11-30 13:31:25,Value 1
650,9,2011-11-30 13:31:32,Value 1
650,7,2011-11-30 13:51:27,Value 1
650,1,2011-12-31 13:40:17,Value 5
2022,0,2010-03-08 08:18:30,Value 2
2022,9,2010-03-08 09:31:55,Value 2
2022,7,2010-03-08 09:32:00,Value 2
2022,1,2010-04-21 06:20:32,Value 5
347,0,2012-04-18 05:57:02,Value 1
347,9,2012-04-18 09:32:41,Value 13
347,7,2012-04-18 11:41:41,Value 13
347,1,2012-05-26 06:00:20,Value 5
2041,0,2010-01-18 07:30:02,Value 2
2041,9,2010-01-18 07:30:24,Value 2
2041,7,2010-01-18 07:32:21,Value 2
2041,1,2010-03-03 07:40:25,Value 5
1461,0,2013-09-25 12:44:21,Value 18
1461,9,2013-10-02 04:21:53,Value 2
1461,5,2013-10-11 09:29:55,Value 2
1461,7,2013-10-14 10:39:45,Value 2
1461,1,2013-10-29 12:40:00,Value 3
2595,0,2011-12-07 09:06:05,Value 1
2595,9,2011-12-09 08:32:22,Value 4
2595,7,2011-12-13 12:22:01,Value 1
2595,1,2012-01-14 09:10:25,Value 5
2263,4,2010-02-19 11:43:46,Value 5
2263,0,2010-02-26 08:35:39,Value 2
2263,0,2010-03-05 10:29:12,Value 16
2263,9,2010-03-05 10:29:30,Value 16
2263,11,2010-03-05 11:28:44,Value 16
2263,9,2010-03-08 11:28:09,Value 16
2263,7,2010-03-08 11:28:16,Value 16
2263,1,2010-03-23 11:28:34,Value 5
1615,0,2012-01-10 07:59:44,Value 1
1615,9,2012-01-10 07:59:56,Value 1
1615,7,2012-01-10 09:07:13,Value 1
1615,1,2012-02-10 08:00:22,Value 5
2575,0,2012-06-13 10:55:36,Value 4
2575,9,2012-06-14 04:07:06,Value 4
2575,11,2012-06-15 04:16:27,Value 10
2575,7,2012-07-02 06:41:04,Value 10
2575,1,2012-07-18 04:30:21,Value 5
356,0,2012-07-17 07:41:41,Value 1
356,7,2012-07-18 11:59:06,Value 13
356,7,2012-07-18 11:59:06,Value 13
356,1,2012-09-01 07:50:31,Value 5
507,0,2011-08-29 11:12:48,Value 13
507,0,2011-08-30 06:49:49,Value 15
507,9,2011-08-30 07:06:35,Value 15
507,7,2011-08-31 04:34:45,Value 13
507,1,2011-10-12 11:20:14,Value 5
1220,0,2011-07-26 04:50:19,Value 13
1220,9,2011-07-28 06:02:16,Value 13
1220,11,2011-07-28 06:22:45,Value 13
1220,11,2011-08-03 05:59:57,Value 13
1220,7,2011-08-03 06:50:07,Value 2
1220,7,2011-08-03 06:50:11,Value 2
1220,1,2011-09-10 06:00:26,Value 5
420,0,2012-02-03 09:25:26,Value 4
420,9,2012-02-09 06:15:34,Value 4
420,7,2012-02-10 08:20:55,Value 4
420,1,2012-03-22 09:30:36,Value 5
2112,0,2011-07-21 10:44:42,Value 9
2112,9,2011-08-03 04:18:24,Value 2
2112,7,2011-08-05 11:23:46,Value 2
2112,1,2011-09-02 10:50:24,Value 5
1627,0,2013-04-29 10:22:48,Value 14
1627,9,2013-05-14 11:53:46,Value 14
1627,7,2013-05-15 07:19:05,Value 14
1627,1,2013-05-30 07:19:20,Value 3
1884,0,2011-03-01 14:54:03,Value 8
1884,9,2011-03-01 14:55:09,Value 8
1884,7,2011-03-01 14:55:35,Value 8
1884,1,2011-04-14 13:01:18,Value 5
1266,0,2011-10-28 05:49:47,Value 1
1266,9,2011-10-28 05:50:08,Value 1
1266,11,2011-10-28 07:38:36,Value 1
1266,7,2011-11-16 13:12:54,Value 1
1266,1,2011-12-17 11:30:28,Value 5
1498,0,2012-03-20 08:06:09,Value 4
1498,9,2012-03-20 08:06:45,Value 4
1498,7,2012-03-20 08:07:16,Value 4
1498,1,2012-04-20 06:10:28,Value 5
2461,0,2010-12-20 06:50:49,Value 8
2461,9,2010-12-20 10:02:22,Value 7
2461,7,2010-12-20 10:03:42,Value 7
2461,1,2011-01-26 07:00:31,Value 5
2303,0,2010-05-21 14:08:34,Value 6
2303,9,2010-05-27 05:11:19,Value 16
2303,11,2010-05-27 08:04:56,Value 16
2303,9,2010-05-27 08:44:14,Value 16
2303,7,2010-05-27 08:44:23,Value 16
2303,1,2010-06-22 13:00:23,Value 5
1562,0,2010-03-17 11:26:12,Value 2
1562,9,2010-03-24 09:08:19,Value 2
1562,7,2010-03-26 08:21:17,Value 2
1562,1,2010-04-25 06:21:42,Value 5
70,9,2011-11-22 09:03:51,Value 1
70,11,2011-11-23 08:43:12,Value 13
70,7,2011-12-02 11:30:54,Value 13
70,1,2011-12-24 12:00:27,Value 5
519,0,2012-01-23 09:15:33,Value 2
519,7,2012-01-23 09:15:57,Value 2
519,1,2012-03-09 09:22:21,Value 5
1296,0,2012-07-26 07:48:21,Value 1
1296,9,2012-07-26 09:10:16,Value 6
1296,11,2012-07-26 13:15:16,Value 16
1296,7,2012-07-30 04:49:48,Value 16
1296,1,2012-09-13 04:50:16,Value 5
2414,0,2012-06-15 09:58:46,Value 13
2414,9,2012-06-15 12:31:15,Value 2
2414,11,2012-06-19 04:41:51,Value 2
2414,9,2012-06-21 04:50:56,Value 2
2414,11,2012-06-21 04:54:24,Value 2
2414,7,2012-07-09 04:57:21,Value 2
2414,1,2012-07-25 10:10:15,Value 5
2712,0,2010-05-28 09:43:28,Value 2
2712,9,2010-05-28 09:43:46,Value 2
2712,7,2010-05-28 13:35:02,Value 6
2712,1,2010-07-14 09:50:17,Value 5
2471,0,2011-01-05 14:52:01,Value 8
2471,9,2011-01-05 14:53:04,Value 8
2471,7,2011-01-05 14:54:54,Value 8
2471,1,2011-02-18 15:00:37,Value 5
377,0,2010-09-13 13:15:26,Value 7
377,9,2010-09-16 04:19:32,Value 2
377,7,2010-09-16 04:19:54,Value 2
377,1,2010-10-27 13:01:11,Value 5
1356,0,2012-06-12 10:51:48,Value 1
1356,7,2012-06-12 11:01:27,Value 1
1356,1,2012-07-13 11:00:37,Value 5
1644,0,2012-05-25 09:28:54,Value 9
1644,9,2012-05-25 09:29:02,Value 9
1644,7,2012-05-25 09:29:36,Value 9
1644,1,2012-07-07 09:30:28,Value 5
2861,0,2012-07-31 04:21:57,Value 1
2861,7,2012-08-02 12:24:42,Value 4
2861,7,2012-08-02 12:25:31,Value 4
2861,1,2012-09-15 04:30:39,Value 5
218,0,2010-12-22 06:22:44,Value 8
218,9,2010-12-27 15:01:15,Value 2
218,9,2011-02-03 11:20:53,Value 7
218,7,2011-02-03 11:45:35,Value 13
218,1,2011-02-18 11:45:53,Value 5
1620,0,2011-05-18 04:21:25,Value 8
1620,9,2011-05-30 06:57:12,Value 10
1620,7,2011-06-06 13:15:57,Value 21
1620,1,2011-06-21 13:17:03,Value 5
2362,0,2010-05-17 07:00:48,Value 15
2362,9,2010-05-17 10:07:05,Value 2
2362,7,2010-05-17 10:18:24,Value 2
2362,1,2010-06-18 07:10:19,Value 5
486,9,2011-12-02 08:24:09,Value 1
486,7,2011-12-02 13:50:42,Value 1
486,1,2012-01-15 08:30:38,Value 5
1889,0,2011-07-13 11:03:38,Value 2
1889,9,2011-07-14 05:37:19,Value 13
1889,9,2011-07-14 05:51:59,Value 2
1889,7,2011-07-14 06:23:03,Value 2
1889,1,2011-09-04 11:10:53,Value 5
400,0,2013-04-08 12:21:30,Value 9
400,9,2013-04-08 12:22:07,Value 9
400,7,2013-05-06 04:23:07,Value 4
400,1,2013-05-21 04:23:16,Value 3
0,0,2012-10-09 11:50:17,Value 1
0,9,2012-10-09 11:51:01,Value 1
0,9,2012-10-12 12:02:56,Value 2
0,7,2012-10-25 08:54:26,Value 1
0,1,2012-11-09 10:54:39,Value 3
2410,0,2013-03-05 14:13:11,Value 1
2410,9,2013-03-13 06:10:23,Value 2
2410,11,2013-03-13 09:49:45,Value 2
2410,7,2013-04-08 06:54:24,Value 2
2410,1,2013-04-23 06:54:39,Value 3
1970,0,2011-12-21 12:22:57,Value 1
1970,9,2011-12-23 13:37:45,Value 9
1970,7,2011-12-29 13:24:57,Value 13
1970,7,2011-12-29 13:24:57,Value 13
1970,1,2012-01-28 13:25:25,Value 5
14,0,2011-04-13 04:43:01,Value 8
14,9,2011-04-13 04:45:30,Value 8
14,7,2011-04-13 11:57:33,Value 16
14,1,2011-06-11 04:50:56,Value 5
723,0,2012-10-05 07:28:46,Value 1
723,9,2012-10-10 12:37:27,Value 3
723,7,2012-10-25 06:38:38,Value 2
723,1,2012-11-09 08:38:49,Value 3
2028,0,2012-07-31 06:17:45,Value 13
2028,9,2012-07-31 06:17:56,Value 13
2028,7,2012-07-31 06:18:20,Value 13
2028,1,2012-09-06 06:20:23,Value 5
2199,0,2011-11-09 11:42:12,Value 1
2199,9,2011-11-16 12:08:32,Value 2
2199,7,2011-11-18 06:29:12,Value 2
2199,1,2011-12-10 11:50:14,Value 5
2007,0,2013-11-12 06:34:25,Value 1
2007,9,2013-11-13 11:25:58,Value 2
2007,11,2013-11-13 11:28:39,Value 2
2007,7,2013-12-19 08:08:02,Value 2
2007,1,2014-01-03 08:08:18,Value 3
2115,0,2013-10-25 12:58:19,Value 9
2115,9,2013-10-29 13:21:07,Value 14
2115,11,2013-10-31 11:27:47,Value 20
2115,9,2013-11-06 14:02:21,Value 18
2115,11,2013-11-06 14:25:02,Value 2
2115,7,2013-11-14 13:18:40,Value 1
2115,1,2013-11-29 13:19:01,Value 3
2503,0,2012-12-20 14:39:59,Value 1
2503,9,2013-01-07 06:12:28,Value 1
2503,7,2013-01-07 09:22:37,Value 1
2503,1,2013-01-22 09:22:55,Value 3
2434,0,2011-07-14 09:22:44,Value 2
2434,9,2011-07-14 11:06:11,Value 2
2434,7,2011-07-14 11:18:17,Value 2
2434,9,2011-07-14 12:45:47,Value 2
2434,7,2011-07-15 09:18:51,Value 2
2434,1,2011-08-16 09:30:19,Value 5
1652,0,2011-04-29 12:36:05,Value 8
1652,9,2011-04-29 12:36:29,Value 8
1652,11,2011-05-02 05:10:10,Value 13
1652,9,2011-05-03 07:37:08,Value 13
1652,7,2011-05-03 07:37:23,Value 13
1652,1,2011-06-03 06:00:16,Value 5
2462,0,2012-07-16 10:45:42,Value 1
2462,9,2012-07-16 10:45:50,Value 1
2462,7,2012-08-22 09:23:20,Value 1
2462,1,2012-09-06 09:23:38,Value 3
132,0,2011-12-13 06:19:55,Value 1
132,9,2011-12-13 09:13:25,Value 2
132,7,2011-12-13 09:22:43,Value 2
132,1,2012-01-28 06:21:08,Value 5
671,0,2010-01-19 07:11:08,Value 2
671,9,2010-01-21 07:14:12,Value 2
671,7,2010-01-21 08:08:05,Value 2
671,1,2010-02-19 07:20:25,Value 5
2740,0,2011-05-26 05:10:00,Value 8
2740,9,2011-05-26 05:10:21,Value 8
2740,7,2011-05-26 06:28:15,Value 13
2740,1,2011-07-03 05:10:42,Value 5
19,0,2013-03-12 07:39:30,Value 1
19,7,2013-03-28 11:14:48,Value 2
19,7,2013-03-28 11:14:48,Value 2
19,1,2013-04-12 09:15:06,Value 3
378,0,2010-01-13 11:09:31,Value 2
378,9,2010-01-26 07:50:48,Value 2
378,7,2010-01-26 07:50:55,Value 2
378,1,2010-02-13 11:10:27,Value 5
378,1,2010-02-13 11:10:27,Value 5
798,0,2013-04-11 11:42:08,Value 1
798,11,2013-04-11 12:04:52,Value 2
798,11,2013-04-11 12:04:53,Value 2
798,7,2013-04-11 13:00:00,Value 2
798,9,2013-04-16 10:41:21,Value 1
798,7,2013-05-02 07:43:11,Value 1
798,7,2013-05-02 07:43:13,Value 1
798,1,2013-05-17 07:43:31,Value 3
2485,4,2010-03-29 09:50:18,Value 5
2485,0,2010-03-29 10:38:36,Value 2
2485,9,2010-03-29 12:42:27,Value 16
2485,7,2010-03-29 13:29:55,Value 12
2485,1,2010-05-14 10:00:41,Value 5
123,0,2011-04-14 04:32:36,Value 13
123,9,2011-04-14 04:58:44,Value 8
123,7,2011-04-14 12:03:02,Value 17
123,1,2011-05-28 04:40:40,Value 5
1956,9,2012-05-21 08:01:36,Value 1
1956,7,2012-05-21 10:40:05,Value 10
1956,1,2012-06-28 08:00:40,Value 5
2181,0,2012-07-25 09:23:22,Value 4
2181,9,2012-07-25 09:44:54,Value 4
2181,7,2012-07-27 10:59:34,Value 4
2181,1,2012-09-01 09:30:16,Value 5
398,0,2011-03-01 11:28:35,Value 8
398,9,2011-03-01 11:40:08,Value 8
398,7,2011-03-03 09:08:15,Value 13
398,1,2011-04-08 09:30:40,Value 5
1359,0,2012-02-07 14:27:25,Value 1
1359,9,2012-02-07 14:27:39,Value 1
1359,7,2012-02-09 14:46:15,Value 4
1359,7,2012-02-09 14:46:16,Value 4
1359,1,2012-03-09 14:33:47,Value 5
1539,0,2012-01-31 12:16:30,Value 1
1539,9,2012-01-31 13:58:01,Value 4
1539,7,2012-01-31 14:59:16,Value 9
1539,1,2012-03-17 12:20:39,Value 5
2639,0,2010-12-23 06:52:03,Value 8
2639,9,2010-12-28 14:34:13,Value 9
2639,11,2010-12-28 14:43:35,Value 9
2639,9,2011-01-10 06:29:01,Value 9
2639,7,2011-01-10 06:29:39,Value 9
2639,1,2011-01-25 06:29:53,Value 5
2260,0,2012-03-21 11:26:57,Value 4
2260,9,2012-03-27 04:52:25,Value 9
2260,7,2012-03-27 06:06:59,Value 9
2260,1,2012-04-28 09:30:42,Value 5
623,0,2012-02-08 13:06:37,Value 1
623,9,2012-02-08 14:18:27,Value 13
623,7,2012-02-08 15:00:48,Value 13
623,1,2012-03-17 13:10:51,Value 5
1863,0,2011-12-15 06:40:46,Value 6
1863,9,2011-12-15 06:59:27,Value 6
1863,7,2011-12-15 08:38:24,Value 6
1863,1,2012-02-03 06:50:57,Value 5
1645,0,2012-07-10 12:54:02,Value 1
1645,9,2012-07-10 13:00:22,Value 11
1645,7,2012-07-10 13:00:36,Value 11
1645,1,2012-09-07 13:00:40,Value 5
2646,0,2010-11-16 09:53:46,Value 2
2646,9,2010-11-16 12:22:57,Value 12
2646,7,2010-11-17 07:05:25,Value 12
2646,1,2011-01-01 10:00:41,Value 5
1053,0,2012-07-31 11:40:19,Value 1
1053,9,2012-08-02 10:52:10,Value 10
1053,7,2012-08-03 11:23:04,Value 4
1053,1,2012-09-07 11:50:40,Value 5
509,0,2011-09-22 07:18:31,Value 1
509,9,2011-09-22 07:55:08,Value 6
509,7,2011-09-23 04:02:25,Value 6
509,1,2011-11-09 09:20:49,Value 5
1872,0,2013-06-26 06:53:23,Value 1
1872,9,2013-06-26 06:53:57,Value 2
1872,11,2013-06-26 06:57:35,Value 1
1872,7,2013-07-23 06:39:51,Value 1
1872,1,2013-08-07 06:40:10,Value 3
1348,0,2013-07-26 11:18:48,Value 14
1348,9,2013-07-26 11:19:12,Value 2
1348,7,2013-09-04 12:24:07,Value 14
1348,1,2013-09-19 12:24:18,Value 3
2529,0,2010-04-09 12:09:04,Value 2
2529,0,2010-04-09 12:12:08,Value 2
2529,9,2010-05-12 10:24:44,Value 2
2529,11,2010-05-12 10:24:51,Value 2
2529,9,2010-05-17 12:07:43,Value 2
2529,7,2010-05-17 12:07:49,Value 2
2529,1,2010-06-01 12:08:06,Value 5
2096,0,2010-09-03 04:56:15,Value 7
2096,9,2010-09-09 05:51:40,Value 14
2096,7,2010-09-09 05:52:05,Value 14
2096,9,2010-09-09 05:53:08,Value 14
2096,7,2010-09-09 12:55:18,Value 14
2096,9,2010-09-14 07:13:11,Value 14
2096,2,2010-09-27 12:59:38,Value 2
2096,7,2010-10-13 13:02:09,Value 14
2096,1,2010-10-28 13:02:25,Value 5
683,0,2011-08-23 12:25:49,Value 9
683,9,2011-08-29 05:19:09,Value 2
683,9,2011-09-06 06:09:54,Value 2
683,7,2011-09-06 06:14:43,Value 2
683,1,2011-09-23 12:30:34,Value 5
1833,0,2013-04-12 12:00:00,Value 1
1833,9,2013-04-22 04:16:39,Value 2
1833,7,2013-05-14 05:38:55,Value 6
1833,1,2013-05-29 05:39:08,Value 3
2708,0,2011-07-15 07:12:16,Value 2
2708,9,2011-07-15 07:13:23,Value 2
2708,7,2011-07-15 09:18:21,Value 2
2708,1,2011-08-17 07:20:29,Value 5
2849,0,2010-10-04 06:20:47,Value 2
2849,0,2010-10-04 06:21:28,Value 2
2849,9,2010-10-04 06:53:48,Value 2
2849,7,2010-10-06 07:38:21,Value 7
2849,1,2010-11-17 08:31:57,Value 5
127,0,2013-03-01 14:50:10,Value 1
127,9,2013-03-25 15:00:20,Value 4
127,7,2013-03-27 06:27:00,Value 4
127,1,2013-04-11 04:27:14,Value 3
2567,0,2012-01-16 08:53:01,Value 4
2567,9,2012-01-16 08:59:51,Value 4
2567,7,2012-01-16 14:37:54,Value 4
2567,7,2012-01-16 14:37:55,Value 4
2567,1,2012-02-16 09:00:57,Value 5
2073,0,2011-11-28 12:28:58,Value 1
2073,9,2011-12-02 14:18:36,Value 13
2073,7,2012-01-09 12:32:30,Value 10
2073,7,2012-01-09 12:32:31,Value 10
2073,1,2012-01-24 12:32:49,Value 5
1271,0,2012-05-14 09:10:23,Value 1
1271,9,2012-05-15 07:01:29,Value 1
1271,11,2012-05-16 11:02:55,Value 1
1271,9,2012-05-22 12:24:21,Value 1
1271,7,2012-05-25 07:37:26,Value 1
1271,1,2012-06-27 10:40:36,Value 5
931,0,2013-05-31 10:01:15,Value 1
931,9,2013-05-31 10:01:33,Value 1
931,11,2013-06-21 05:50:17,Value 1
931,7,2013-07-05 12:50:48,Value 1
931,1,2013-07-20 12:51:01,Value 3
1112,0,2013-04-19 04:09:39,Value 14
1112,9,2013-05-02 09:42:06,Value 9
1112,11,2013-05-06 09:32:04,Value 9
1112,7,2013-05-17 12:59:53,Value 9
1112,1,2013-06-01 13:00:14,Value 3
230,0,2012-12-20 10:04:20,Value 9
230,9,2012-12-28 06:52:46,Value 9
230,11,2012-12-28 09:19:49,Value 9
230,7,2013-01-08 06:10:23,Value 9
230,1,2013-01-23 06:10:36,Value 3
2449,0,2011-06-07 11:25:54,Value 8
2449,9,2011-06-07 11:26:14,Value 8
2449,9,2011-06-07 11:41:58,Value 8
2449,7,2011-06-13 13:15:26,Value 10
2449,1,2011-07-08 11:30:31,Value 5
358,4,2011-05-18 05:39:41,Value 2
358,0,2011-05-18 05:39:49,Value 2
358,9,2011-05-18 05:41:36,Value 2
358,11,2011-05-23 12:20:54,Value 2
358,9,2011-05-26 04:55:33,Value 2
358,7,2011-05-26 04:56:00,Value 2
358,1,2011-07-07 07:10:33,Value 5
2480,0,2010-10-07 12:56:55,Value 9
2480,9,2010-10-07 12:57:26,Value 9
2480,7,2010-10-08 05:44:11,Value 9
2480,1,2010-11-20 15:00:35,Value 5
2016,0,2012-07-27 10:12:28,Value 1
2016,7,2012-08-03 06:48:32,Value 1
2016,1,2012-09-09 10:20:32,Value 5
2621,0,2012-07-30 04:06:46,Value 1
2621,9,2012-07-30 04:07:07,Value 1
2621,11,2012-07-30 05:48:00,Value 1
2621,7,2012-07-31 07:05:46,Value 4
2621,1,2012-09-02 05:30:17,Value 5
1255,0,2012-06-06 06:20:31,Value 2
1255,9,2012-06-06 09:39:36,Value 10
1255,7,2012-07-02 06:40:39,Value 10
1255,1,2012-07-17 06:40:56,Value 5
2831,0,2010-05-26 04:25:32,Value 2
2831,9,2010-05-26 04:25:49,Value 2
2831,7,2010-05-26 05:36:58,Value 2
2831,1,2010-07-10 04:30:25,Value 5
1487,0,2012-05-04 12:58:57,Value 1
1487,9,2012-05-07 05:24:37,Value 13
1487,7,2012-05-31 05:24:19,Value 13
1487,1,2012-06-15 05:24:40,Value 5
740,0,2012-03-19 13:21:39,Value 1
740,9,2012-03-20 11:47:35,Value 6
740,7,2012-04-06 09:13:29,Value 6
740,1,2012-04-21 09:13:44,Value 5
2929,0,2012-11-30 09:57:13,Value 9
2929,9,2012-11-30 09:57:38,Value 2
2929,11,2012-12-04 07:55:27,Value 9
2929,7,2012-12-20 14:51:35,Value 9
2929,1,2013-01-04 14:51:50,Value 3
475,0,2011-10-26 06:45:15,Value 1
475,9,2011-10-27 05:26:18,Value 2
475,11,2011-10-27 06:51:09,Value 1
475,7,2011-11-16 13:13:41,Value 1
475,1,2011-12-08 13:10:15,Value 5
1697,0,2012-01-02 08:27:38,Value 1
1697,9,2012-01-02 08:28:56,Value 1
1697,7,2012-01-02 11:21:41,Value 1
1697,1,2012-02-02 08:31:14,Value 5
903,0,2012-05-10 11:58:37,Value 1
903,9,2012-05-11 04:28:57,Value 4
903,7,2012-05-14 11:35:37,Value 4
903,1,2012-06-17 12:00:37,Value 5
854,0,2012-01-11 08:21:48,Value 1
854,9,2012-01-11 08:22:06,Value 1
854,7,2012-01-16 12:23:48,Value 1
854,1,2012-03-10 08:30:39,Value 5
2095,0,2011-11-17 08:20:43,Value 1
2095,9,2011-11-17 08:24:48,Value 13
2095,7,2011-11-17 12:44:29,Value 13
2095,1,2011-12-20 08:30:22,Value 5
2587,0,2012-03-05 06:10:32,Value 1
2587,9,2012-03-06 14:54:43,Value 13
2587,11,2012-03-08 12:18:54,Value 13
2587,7,2012-03-20 08:54:02,Value 13
2587,1,2012-04-14 11:00:12,Value 5
1649,0,2012-05-02 09:33:24,Value 1
1649,9,2012-05-03 04:59:36,Value 9
1649,11,2012-05-03 05:21:00,Value 9
1649,7,2012-05-10 04:16:49,Value 9
1649,1,2012-06-16 07:30:59,Value 5
2534,0,2012-04-10 07:47:37,Value 1
2534,9,2012-04-10 07:47:47,Value 1
2534,7,2012-04-11 04:32:15,Value 1
2534,7,2012-04-11 04:32:15,Value 1
2534,1,2012-05-11 07:50:14,Value 5
2276,0,2012-04-17 12:39:42,Value 1
2276,9,2012-04-23 05:24:36,Value 13
2276,11,2012-04-26 07:14:57,Value 13
